purchase_date,category,sub_category,quantity,price,promo_code,total_price,sales_after_promo
2022-09-11,Electronics,Mesin Absensi,1,440000,NOT_USED,440000,
2022-09-11,Kitchen Equipment,Pompa Galon,1,37990,NOT_USED,37990,
2022-09-11,Fashion Pria,Jaket Pria,2,112950,GRATIS_ONGKIR,225900,220900
2022-09-11,Kitchen Equipment,Pompa Galon,2,2380,GRATIS_ONGKIR,4760,-240
2022-09-11,Make-up,Bedak Wajah,2,69000,GRATIS_ONGKIR,138000,133000
2022-09-11,Fashion Wanita,Jacket Wanita,3,358000,GRATIS_ONGKIR,1074000,1069000
2022-09-11,Fashion Wanita,Jacket Wanita,3,56900,NOT_USED,170700,
2022-09-11,Fashion Pria,Jaket Pria,1,205000,NOT_USED,205000,
2022-09-11,Electronics,Mesin Laminating,2,185000,GRATIS_ONGKIR,370000,365000
2022-09-11,Make-up,Bedak Wajah,2,77250,NOT_USED,154500,
2022-09-11,Medicine,Obat Sakit Kepala & Demam,3,70800,GRATIS_ONGKIR,212400,207400
2022-09-11,Make-up,Concealer & Color Corrector,1,64150,NOT_USED,64150,
2022-09-11,Medicine,Obat Lainnya,2,50000,NOT_USED,100000,
2022-09-11,Fashion Wanita,Cardigan Wanita,3,30000,GRATIS_ONGKIR,90000,85000
2022-09-11,Fashion Pria,Hoodie  Pria,3,4999000,NOT_USED,14997000,
2022-09-11,Fashion Pria,Jaket Pria,3,169000,GRATIS_ONGKIR,507000,502000
2022-09-11,Kitchen Equipment,Water Purifier,1,449000,GRATIS_ONGKIR,449000,444000
2022-09-11,Medicine,Obat Asma,2,93000,NOT_USED,186000,
2022-09-11,Fashion Wanita,Sweater Wanita,2,69000,NOT_USED,138000,
2022-09-11,Electronics,Mesin Penghancur Kertas,1,1000,NOT_USED,1000,
2022-09-11,Kitchen Equipment,Timbangan Dapur,2,55000,GRATIS_ONGKIR,110000,105000
2022-09-11,Electronics,Laser Pointer,3,128000,NOT_USED,384000,
2022-09-11,Fashion Pria,Hoodie  Pria,3,150000,NOT_USED,450000,
2022-09-11,Make-up,Cushion,1,98750,GRATIS_ONGKIR,98750,93750
2022-09-12,Fashion Pria,Jaket Pria,3,219000,GRATIS_ONGKIR,657000,652000
2022-09-12,Fashion Wanita,Vest Wanita,1,35500,GRATIS_ONGKIR,35500,30500
2022-09-12,Kitchen Equipment,Pompa Galon,2,37990,NOT_USED,75980,
2022-09-12,Kitchen Equipment,Timbangan Dapur,1,68888,NOT_USED,68888,
2022-09-12,Medicine,Obat Lainnya,2,71700,NOT_USED,143400,
2022-09-12,Medicine,Obat Herbal,3,275000,GRATIS_ONGKIR,825000,820000
2022-09-12,Fashion Wanita,Jacket Wanita,3,46000,NOT_USED,138000,
2022-09-12,Kitchen Equipment,Water Purifier,1,2850000,GRATIS_ONGKIR,2850000,2845000
2022-09-12,Fashion Pria,Jaket Pria,1,205000,NOT_USED,205000,
2022-09-12,Kitchen Equipment,Timbangan Dapur,1,24500,GRATIS_ONGKIR,24500,19500
2022-09-12,Kitchen Equipment,Pompa Galon,1,26000,GRATIS_ONGKIR,26000,21000
2022-09-12,Electronics,Laser Pointer,3,39900,GRATIS_ONGKIR,119700,114700
2022-09-12,Fashion Pria,Vest Pria,2,239400,GRATIS_ONGKIR,478800,473800
2022-09-12,Fashion Wanita,Blazer Wanita,2,109000,GRATIS_ONGKIR,218000,213000
2022-09-12,Fashion Wanita,Blazer Wanita,1,249000,GRATIS_ONGKIR,249000,244000
2022-09-12,Fashion Wanita,Vest Wanita,2,54900,GRATIS_ONGKIR,109800,104800
2022-09-12,Medicine,Obat Jerawat,3,51682,GRATIS_ONGKIR,155046,150046
2022-09-12,Fashion Wanita,Blazer Wanita,3,249000,NOT_USED,747000,
2022-09-12,Kitchen Equipment,Rak Dapur,1,169000,GRATIS_ONGKIR,169000,164000
2022-09-12,Electronics,Mesin Absensi,1,400000,GRATIS_ONGKIR,400000,395000
2022-09-12,Fashion Wanita,Blazer Wanita,1,162500,NOT_USED,162500,
2022-09-12,Fashion Pria,Jaket Pria,3,140000,NOT_USED,420000,
2022-09-12,Kitchen Equipment,Regulator & Penghemat Gas,3,160000,NOT_USED,480000,
2022-09-12,Fashion Wanita,Vest Wanita,2,54900,NOT_USED,109800,
2022-09-12,Fashion Wanita,Sweater Wanita,3,54815,GRATIS_ONGKIR,164445,159445
2022-09-12,Fashion Wanita,Vest Wanita,1,40500,GRATIS_ONGKIR,40500,35500
2022-09-12,Electronics,Mesin Laminating,1,269000,GRATIS_ONGKIR,269000,264000
2022-09-12,Kitchen Equipment,Pompa Galon,1,24900,NOT_USED,24900,
2022-09-13,Electronics,Mesin Hitung Uang,2,899900,GRATIS_ONGKIR,1799800,1794800
2022-09-13,Make-up,Foundation,2,166500,NOT_USED,333000,
2022-09-13,Kitchen Equipment,Pompa Galon,3,9900,NOT_USED,29700,
2022-09-13,Electronics,Laser Pointer,2,55000,NOT_USED,110000,
2022-09-13,Electronics,Mesin Laminating,3,148520,GRATIS_ONGKIR,445560,440560
2022-09-13,Make-up,Face Primer,3,81180,GRATIS_ONGKIR,243540,238540
2022-09-13,Make-up,Bedak Wajah,2,27000,NOT_USED,54000,
2022-09-13,Electronics,Mesin Absensi,2,415000,GRATIS_ONGKIR,830000,825000
2022-09-13,Electronics,Kartu RFID,1,7500,GRATIS_ONGKIR,7500,2500
2022-09-13,Fashion Pria,Jaket Pria,2,124900,GRATIS_ONGKIR,249800,244800
2022-09-13,Make-up,Bedak Wajah,2,24225,GRATIS_ONGKIR,48450,43450
2022-09-13,Make-up,Foundation,3,99000,NOT_USED,297000,
2022-09-13,Medicine,Obat Jantung,3,39001,GRATIS_ONGKIR,117003,112003
2022-09-13,Electronics,Laser Pointer,1,56000,NOT_USED,56000,
2022-09-13,Kitchen Equipment,Regulator & Penghemat Gas,3,161999,GRATIS_ONGKIR,485997,480997
2022-09-13,Fashion Pria,Jaket Pria,1,140000,NOT_USED,140000,
2022-09-13,Fashion Pria,Jaket Pria,2,160000,NOT_USED,320000,
2022-09-13,Kitchen Equipment,Timbangan Dapur,3,299999,GRATIS_ONGKIR,899997,894997
2022-09-13,Electronics,Mesin Laminating,3,84690,GRATIS_ONGKIR,254070,249070
2022-09-14,Fashion Wanita,Jaket Parka Wanita,3,78000,NOT_USED,234000,
2022-09-14,Kitchen Equipment,Regulator & Penghemat Gas,1,61600,NOT_USED,61600,
2022-09-14,Fashion Pria,Jaket Pria,1,199999,NOT_USED,199999,
2022-09-14,Make-up,Foundation,1,99000,NOT_USED,99000,
2022-09-14,Electronics,Laser Pointer,2,56000,NOT_USED,112000,
2022-09-14,Kitchen Equipment,Regulator & Penghemat Gas,2,60000,GRATIS_ONGKIR,120000,115000
2022-09-14,Make-up,Bedak Wajah,2,149650,NOT_USED,299300,
2022-09-14,Make-up,Face Primer,3,81180,GRATIS_ONGKIR,243540,238540
2022-09-14,Make-up,Cushion,3,189000,NOT_USED,567000,
2022-09-14,Kitchen Equipment,Regulator & Penghemat Gas,2,109000,NOT_USED,218000,
2022-09-14,Electronics,Laser Pointer,3,159000,GRATIS_ONGKIR,477000,472000
2022-09-14,Fashion Pria,Jaket Pria,2,95000,NOT_USED,190000,
2022-09-14,Electronics,Laser Pointer,2,18400,GRATIS_ONGKIR,36800,31800
2022-09-14,Electronics,Mesin Hitung Uang,1,899900,GRATIS_ONGKIR,899900,894900
2022-09-14,Fashion Pria,Jaket Pria,1,130000,NOT_USED,130000,
2022-09-14,Fashion Wanita,Coat Wanita,2,220000,NOT_USED,440000,
2022-09-14,Fashion Wanita,Jaket Parka Wanita,1,78000,NOT_USED,78000,
2022-09-14,Fashion Pria,Coat Pria,1,193800,GRATIS_ONGKIR,193800,188800
2022-09-14,Kitchen Equipment,Regulator & Penghemat Gas,3,64000,GRATIS_ONGKIR,192000,187000
2022-09-14,Kitchen Equipment,Rak Dapur,3,279000,NOT_USED,837000,
2022-09-14,Kitchen Equipment,Pompa Galon,2,22000,GRATIS_ONGKIR,44000,39000
2022-09-14,Medicine,Obat Lainnya,3,112500,GRATIS_ONGKIR,337500,332500
2022-09-14,Electronics,LED Proyektor,3,59900,NOT_USED,179700,
2022-09-14,Make-up,Foundation,1,62000,NOT_USED,62000,
2022-09-14,Make-up,Setting Spray,1,59000,GRATIS_ONGKIR,59000,54000
2022-09-14,Fashion Pria,Vest Pria,1,260000,GRATIS_ONGKIR,260000,255000
2022-09-14,Medicine,Obat Sakit Kepala & Demam,2,12125,GRATIS_ONGKIR,24250,19250
2022-09-14,Electronics,Mesin Penghancur Kertas,2,490000,NOT_USED,980000,
2022-09-14,Electronics,Mesin Jilid,3,59999,NOT_USED,179997,
2022-09-14,Fashion Wanita,Cardigan Wanita,3,650000,GRATIS_ONGKIR,1950000,1945000
2022-09-14,Electronics,Mesin Kasir,2,3550000,GRATIS_ONGKIR,7100000,7095000
2022-09-14,Electronics,Mesin Jilid,1,41990,NOT_USED,41990,
2022-09-14,Kitchen Equipment,Regulator & Penghemat Gas,1,97500,NOT_USED,97500,
2022-09-14,Fashion Wanita,Cardigan Wanita,1,650000,GRATIS_ONGKIR,650000,645000
2022-09-14,Electronics,Mesin Penghancur Kertas,3,231000,NOT_USED,693000,
2022-09-14,Electronics,Laser Pointer,1,47900,GRATIS_ONGKIR,47900,42900
2022-09-14,Medicine,Obat Kulit,1,168999,NOT_USED,168999,
2022-09-15,Electronics,Mesin Jilid,3,41990,GRATIS_ONGKIR,125970,120970
2022-09-15,Electronics,Layar Proyektor,3,110000,NOT_USED,330000,
2022-09-15,Fashion Wanita,Cardigan Wanita,2,55000,GRATIS_ONGKIR,110000,105000
2022-09-15,Kitchen Equipment,Rak Dapur,3,22900,NOT_USED,68700,
2022-09-15,Fashion Pria,Jaket Pria,2,130000,NOT_USED,260000,
2022-09-15,Fashion Pria,Jaket Pria,2,165500,NOT_USED,331000,
2022-09-15,Electronics,Mesin Kasir,1,260000,NOT_USED,260000,
2022-09-15,Electronics,Laser Pointer,3,107000,GRATIS_ONGKIR,321000,316000
2022-09-15,Medicine,Obat Alergi,3,278500,GRATIS_ONGKIR,835500,830500
2022-09-15,Fashion Wanita,Cardigan Wanita,3,62400,GRATIS_ONGKIR,187200,182200
2022-09-15,Fashion Wanita,Blazer Wanita,3,185000,GRATIS_ONGKIR,555000,550000
2022-09-15,Kitchen Equipment,Rak Dapur,2,279000,GRATIS_ONGKIR,558000,553000
2022-09-15,Medicine,"Obat Otot, Tulang & Sendi",3,18187,GRATIS_ONGKIR,54561,49561
2022-09-15,Fashion Wanita,Blazer Wanita,3,55000,NOT_USED,165000,
2022-09-15,Kitchen Equipment,Pompa Galon,1,24900,NOT_USED,24900,
2022-09-15,Fashion Pria,Jaket Pria,3,189900,NOT_USED,569700,
2022-09-15,Make-up,Foundation,1,49875,GRATIS_ONGKIR,49875,44875
2022-09-15,Fashion Pria,Vest Pria,1,69500,NOT_USED,69500,
2022-09-16,Electronics,Mesin Absensi,3,19000,NOT_USED,57000,
2022-09-16,Kitchen Equipment,Timbangan Dapur,3,165000,GRATIS_ONGKIR,495000,490000
2022-09-16,Fashion Pria,Jaket Pria,2,150000,GRATIS_ONGKIR,300000,295000
2022-09-16,Fashion Pria,Jaket Pria,3,189900,GRATIS_ONGKIR,569700,564700
2022-09-16,Kitchen Equipment,Pompa Galon,2,26000,NOT_USED,52000,
2022-09-16,Fashion Wanita,Hoodie Wanita,3,93980,GRATIS_ONGKIR,281940,276940
2022-09-16,Medicine,Obat Lainnya,1,14800,GRATIS_ONGKIR,14800,9800
2022-09-16,Kitchen Equipment,Water Purifier,2,449000,NOT_USED,898000,
2022-09-16,Kitchen Equipment,Pompa Galon,2,61500,NOT_USED,123000,
2022-09-16,Fashion Pria,Vest Pria,1,80000,GRATIS_ONGKIR,80000,75000
2022-09-16,Fashion Wanita,Jaket Parka Wanita,1,78000,NOT_USED,78000,
2022-09-16,Make-up,Cushion,1,135100,NOT_USED,135100,
2022-09-16,Make-up,Cushion,3,135100,NOT_USED,405300,
2022-09-16,Fashion Pria,Hoodie  Pria,2,74000,GRATIS_ONGKIR,148000,143000
2022-09-16,Kitchen Equipment,Pompa Galon,1,61500,GRATIS_ONGKIR,61500,56500
2022-09-16,Medicine,Obat Lainnya,2,14800,NOT_USED,29600,
2022-09-16,Fashion Pria,Vest Pria,3,140000,NOT_USED,420000,
2022-09-16,Fashion Wanita,Blazer Wanita,2,125000,NOT_USED,250000,
2022-09-16,Electronics,Mesin Laminating,2,84690,NOT_USED,169380,
2022-09-16,Fashion Wanita,Jacket Wanita,1,62400,NOT_USED,62400,
2022-09-16,Fashion Pria,Jaket Pria,2,140000,NOT_USED,280000,
2022-09-16,Medicine,Obat Lainnya,3,246500,GRATIS_ONGKIR,739500,734500
2022-09-16,Fashion Pria,Sweater Pria,1,72500,NOT_USED,72500,
2022-09-16,Electronics,Laser Pointer,1,128000,GRATIS_ONGKIR,128000,123000
2022-09-16,Electronics,LED Proyektor,2,1515000,GRATIS_ONGKIR,3030000,3025000
2022-09-16,Medicine,Obat Diabetes,2,25000,GRATIS_ONGKIR,50000,45000
2022-09-16,Fashion Pria,Vest Pria,2,78999,GRATIS_ONGKIR,157998,152998
2022-09-16,Medicine,Obat Kulit,3,175000,NOT_USED,525000,
2022-09-16,Fashion Wanita,Blazer Wanita,3,170050,GRATIS_ONGKIR,510150,505150
2022-09-16,Electronics,Laser Pointer,2,107000,GRATIS_ONGKIR,214000,209000
2022-09-17,Fashion Wanita,Coat Wanita,2,237500,NOT_USED,475000,
2022-09-17,Make-up,Setting Spray,2,72680,NOT_USED,145360,
2022-09-17,Make-up,Foundation,3,62000,NOT_USED,186000,
2022-09-17,Electronics,Kartu RFID,3,130000,NOT_USED,390000,
2022-09-17,Electronics,Mesin Kasir,3,3550000,GRATIS_ONGKIR,10650000,10645000
2022-09-17,Electronics,Kartu RFID,2,130000,GRATIS_ONGKIR,260000,255000
2022-09-17,Electronics,Mesin Laminating,2,269000,GRATIS_ONGKIR,538000,533000
2022-09-17,Fashion Pria,Jaket Pria,2,165500,GRATIS_ONGKIR,331000,326000
2022-09-17,Fashion Wanita,Cardigan Wanita,3,62400,NOT_USED,187200,
2022-09-17,Fashion Pria,Sweater Pria,2,76000,GRATIS_ONGKIR,152000,147000
2022-09-17,Fashion Pria,Hoodie  Pria,3,199999,GRATIS_ONGKIR,599997,594997
2022-09-17,Kitchen Equipment,Regulator & Penghemat Gas,3,103900,GRATIS_ONGKIR,311700,306700
2022-09-17,Medicine,Obat Herbal,2,46942,NOT_USED,93884,
2022-09-17,Fashion Wanita,Cardigan Wanita,1,50000,NOT_USED,50000,
2022-09-17,Make-up,Concealer & Color Corrector,2,32000,GRATIS_ONGKIR,64000,59000
2022-09-17,Electronics,Mesin Absensi,2,19000,GRATIS_ONGKIR,38000,33000
2022-09-17,Make-up,Highlighter,1,89000,NOT_USED,89000,
2022-09-17,Fashion Pria,Jaket Pria,2,185000,GRATIS_ONGKIR,370000,365000
2022-09-17,Kitchen Equipment,Rak Dapur,3,169000,GRATIS_ONGKIR,507000,502000
2022-09-17,Fashion Wanita,Vest Wanita,2,45500,GRATIS_ONGKIR,91000,86000
2022-09-17,Medicine,Obat Lainnya,1,8580,GRATIS_ONGKIR,8580,3580
2022-09-17,Electronics,Mesin Kasir,3,275000,GRATIS_ONGKIR,825000,820000
2022-09-17,Make-up,Foundation,3,166500,NOT_USED,499500,
2022-09-17,Kitchen Equipment,Dispenser Air,3,1449000,NOT_USED,4347000,
2022-09-17,Make-up,Contour & Bronzer,2,10000,GRATIS_ONGKIR,20000,15000
2022-09-17,Kitchen Equipment,Timbangan Dapur,1,29900,NOT_USED,29900,
2022-09-17,Electronics,Mesin Jilid,1,41990,GRATIS_ONGKIR,41990,36990
2022-09-17,Medicine,Obat Jantung,3,53864,NOT_USED,161592,
2022-09-17,Kitchen Equipment,Pompa Galon,3,25000,NOT_USED,75000,
2022-09-18,Electronics,Mesin Hitung Uang,3,1099900,NOT_USED,3299700,
2022-09-18,Fashion Pria,Jaket Pria,2,224000,NOT_USED,448000,
2022-09-18,Make-up,Face Primer,1,51480,NOT_USED,51480,
2022-09-18,Make-up,Face Primer,2,179000,NOT_USED,358000,
2022-09-18,Electronics,Mesin Laminating,3,269000,NOT_USED,807000,
2022-09-18,Fashion Pria,Jaket Pria,1,185000,NOT_USED,185000,
2022-09-18,Make-up,Concealer & Color Corrector,2,32000,NOT_USED,64000,
2022-09-18,Medicine,Obat Sakit Kepala & Demam,2,217999,NOT_USED,435998,
2022-09-18,Make-up,Bedak Wajah,3,115000,NOT_USED,345000,
2022-09-18,Fashion Wanita,Cardigan Wanita,1,650000,GRATIS_ONGKIR,650000,645000
2022-09-18,Electronics,Laser Pointer,2,55000,GRATIS_ONGKIR,110000,105000
2022-09-18,Kitchen Equipment,Regulator & Penghemat Gas,1,104000,NOT_USED,104000,
2022-09-18,Make-up,Foundation,2,150000,GRATIS_ONGKIR,300000,295000
2022-09-18,Medicine,Obat Sakit Kepala & Demam,3,67570,GRATIS_ONGKIR,202710,197710
2022-09-18,Electronics,Kartu RFID,2,1670,GRATIS_ONGKIR,3340,-1660
2022-09-18,Medicine,Obat Sakit Kepala & Demam,2,24250,NOT_USED,48500,
2022-09-18,Electronics,Mesin Jilid,1,59999,GRATIS_ONGKIR,59999,54999
2022-09-18,Medicine,Obat Lainnya,2,52000,NOT_USED,104000,
2022-09-19,Fashion Pria,Vest Pria,1,130000,GRATIS_ONGKIR,130000,125000
2022-09-19,Make-up,Bedak Wajah,1,25000,GRATIS_ONGKIR,25000,20000
2022-09-19,Electronics,Layar Proyektor,2,110000,NOT_USED,220000,
2022-09-19,Electronics,Laser Pointer,3,47900,GRATIS_ONGKIR,143700,138700
2022-09-19,Electronics,Laser Pointer,3,115000,NOT_USED,345000,
2022-09-19,Fashion Wanita,Blazer Wanita,2,185000,NOT_USED,370000,
2022-09-19,Electronics,Mesin Jilid,1,525,NOT_USED,525,
2022-09-19,Medicine,Obat Herbal,1,85000,NOT_USED,85000,
2022-09-19,Fashion Pria,Jaket Pria,3,112950,NOT_USED,338850,
2022-09-19,Medicine,Obat Lainnya,2,18455,NOT_USED,36910,
2022-09-19,Fashion Wanita,Blazer Wanita,1,170050,GRATIS_ONGKIR,170050,165050
2022-09-19,Fashion Wanita,Jacket Wanita,2,358000,GRATIS_ONGKIR,716000,711000
2022-09-19,Kitchen Equipment,Regulator & Penghemat Gas,3,97500,GRATIS_ONGKIR,292500,287500
2022-09-19,Kitchen Equipment,Timbangan Dapur,1,55000,GRATIS_ONGKIR,55000,50000
2022-09-19,Fashion Wanita,Jacket Wanita,1,62400,GRATIS_ONGKIR,62400,57400
2022-09-19,Fashion Wanita,Cardigan Wanita,3,650000,NOT_USED,1950000,
2022-09-19,Medicine,Obat Lainnya,2,4874,NOT_USED,9748,
2022-09-20,Kitchen Equipment,Regulator & Penghemat Gas,1,85000,NOT_USED,85000,
2022-09-20,Electronics,Mesin Jilid,2,23500,GRATIS_ONGKIR,47000,42000
2022-09-20,Electronics,Mesin Jilid,2,3750,GRATIS_ONGKIR,7500,2500
2022-09-20,Fashion Pria,Vest Pria,1,169000,NOT_USED,169000,
2022-09-20,Electronics,Mesin Jilid,3,64020,GRATIS_ONGKIR,192060,187060
2022-09-20,Make-up,Highlighter,3,89000,NOT_USED,267000,
2022-09-20,Kitchen Equipment,Dispenser Air,2,1439000,GRATIS_ONGKIR,2878000,2873000
2022-09-20,Make-up,Setting Spray,2,27000,NOT_USED,54000,
2022-09-20,Fashion Wanita,Cardigan Wanita,2,37900,NOT_USED,75800,
2022-09-20,Medicine,Obat Sakit Kepala & Demam,2,217999,GRATIS_ONGKIR,435998,430998
2022-09-20,Fashion Pria,Vest Pria,2,75999,GRATIS_ONGKIR,151998,146998
2022-09-20,Make-up,Cushion,2,168750,GRATIS_ONGKIR,337500,332500
2022-09-20,Electronics,Mesin Hitung Uang,2,1099900,GRATIS_ONGKIR,2199800,2194800
2022-09-20,Fashion Pria,Jaket Pria,2,160000,GRATIS_ONGKIR,320000,315000
2022-09-20,Medicine,Obat Jantung,1,53864,GRATIS_ONGKIR,53864,48864
2022-09-20,Kitchen Equipment,Dispenser Air,1,125000,GRATIS_ONGKIR,125000,120000
2022-09-20,Medicine,Obat Lainnya,3,112500,NOT_USED,337500,
2022-09-20,Fashion Pria,Hoodie  Pria,3,199999,GRATIS_ONGKIR,599997,594997
2022-09-20,Kitchen Equipment,Timbangan Dapur,1,29900,GRATIS_ONGKIR,29900,24900
2022-09-20,Fashion Pria,Jaket Pria,3,130000,GRATIS_ONGKIR,390000,385000
2022-09-20,Medicine,Obat Lainnya,1,52000,GRATIS_ONGKIR,52000,47000
2022-09-20,Make-up,Foundation,2,62000,NOT_USED,124000,
2022-09-20,Make-up,Bedak Wajah,3,137000,GRATIS_ONGKIR,411000,406000
2022-09-20,Fashion Pria,Jaket Pria,1,130000,GRATIS_ONGKIR,130000,125000
2022-09-20,Medicine,Obat Herbal,1,120000,NOT_USED,120000,
2022-09-20,Medicine,Obat Batuk & Pilek,3,25500,GRATIS_ONGKIR,76500,71500
2022-09-20,Fashion Pria,Sweater Pria,2,72500,NOT_USED,145000,
2022-09-20,Kitchen Equipment,Regulator & Penghemat Gas,3,64000,NOT_USED,192000,
2022-09-20,Fashion Pria,Cardigan Pria,3,479000,GRATIS_ONGKIR,1437000,1432000
2022-09-21,Kitchen Equipment,Dispenser Air,2,1830510,GRATIS_ONGKIR,3661020,3656020
2022-09-21,Medicine,Obat Diabetes,1,275000,GRATIS_ONGKIR,275000,270000
2022-09-21,Electronics,Kartu RFID,3,1350,NOT_USED,4050,
2022-09-21,Fashion Wanita,Jacket Wanita,1,65000,GRATIS_ONGKIR,65000,60000
2022-09-21,Electronics,Mesin Laminating,1,79950,NOT_USED,79950,
2022-09-21,Medicine,Obat Lainnya,1,18455,NOT_USED,18455,
2022-09-21,Fashion Pria,Jaket Pria,2,150000,NOT_USED,300000,
2022-09-21,Make-up,Concealer & Color Corrector,1,22900,GRATIS_ONGKIR,22900,17900
2022-09-21,Fashion Pria,Vest Pria,1,260000,NOT_USED,260000,
2022-09-21,Fashion Pria,Jaket Pria,2,124900,NOT_USED,249800,
2022-09-21,Make-up,Foundation,3,147420,GRATIS_ONGKIR,442260,437260
2022-09-21,Medicine,Obat Herbal,3,46942,NOT_USED,140826,
2022-09-21,Make-up,Concealer & Color Corrector,1,22900,GRATIS_ONGKIR,22900,17900
2022-09-21,Fashion Wanita,Vest Wanita,3,31500,NOT_USED,94500,
2022-09-21,Fashion Wanita,Cardigan Wanita,2,44000,GRATIS_ONGKIR,88000,83000
2022-09-21,Fashion Pria,Jaket Pria,2,185000,GRATIS_ONGKIR,370000,365000
2022-09-21,Medicine,Obat Lainnya,1,52000,NOT_USED,52000,
2022-09-21,Electronics,Laser Pointer,1,47888,GRATIS_ONGKIR,47888,42888
2022-09-21,Electronics,Kartu RFID,1,1690,NOT_USED,1690,
2022-09-21,Electronics,Kartu RFID,1,1690,NOT_USED,1690,
2022-09-21,Make-up,Bedak Wajah,2,11990,GRATIS_ONGKIR,23980,18980
2022-09-21,Fashion Wanita,Cardigan Wanita,2,62400,GRATIS_ONGKIR,124800,119800
2022-09-21,Make-up,Setting Spray,2,59000,GRATIS_ONGKIR,118000,113000
2022-09-22,Make-up,Cushion,1,168750,NOT_USED,168750,
2022-09-22,Electronics,Laser Pointer,1,47900,NOT_USED,47900,
2022-09-22,Fashion Wanita,Cardigan Wanita,3,62400,NOT_USED,187200,
2022-09-22,Electronics,Laser Pointer,1,115000,GRATIS_ONGKIR,115000,110000
2022-09-22,Fashion Wanita,Sweater Wanita,1,42000,GRATIS_ONGKIR,42000,37000
2022-09-22,Make-up,Bedak Wajah,1,72680,GRATIS_ONGKIR,72680,67680
2022-09-22,Electronics,Mesin Kasir,3,375000,NOT_USED,1125000,
2022-09-22,Fashion Pria,Jaket Pria,1,229000,GRATIS_ONGKIR,229000,224000
2022-09-22,Make-up,Setting Spray,3,157500,GRATIS_ONGKIR,472500,467500
2022-09-22,Fashion Pria,Vest Pria,2,169000,GRATIS_ONGKIR,338000,333000
2022-09-22,Make-up,Bedak Wajah,2,72680,NOT_USED,145360,
2022-09-22,Fashion Pria,Vest Pria,3,260000,NOT_USED,780000,
2022-09-22,Make-up,Concealer & Color Corrector,3,22900,GRATIS_ONGKIR,68700,63700
2022-09-22,Fashion Wanita,Jacket Wanita,1,130000,GRATIS_ONGKIR,130000,125000
2022-09-22,Fashion Pria,Hoodie  Pria,1,199999,GRATIS_ONGKIR,199999,194999
2022-09-22,Medicine,Obat Sakit Kepala & Demam,1,67570,GRATIS_ONGKIR,67570,62570
2022-09-22,Fashion Pria,Jaket Pria,2,130000,NOT_USED,260000,
2022-09-22,Medicine,Obat Lainnya,3,52000,NOT_USED,156000,
2022-09-22,Make-up,Foundation,3,49875,NOT_USED,149625,
2022-09-22,Medicine,Obat Kulit,1,168999,GRATIS_ONGKIR,168999,163999
2022-09-23,Fashion Pria,Vest Pria,3,64900,GRATIS_ONGKIR,194700,189700
2022-09-23,Fashion Pria,Jaket Pria,1,89000,NOT_USED,89000,
2022-09-23,Fashion Pria,Vest Pria,1,75999,NOT_USED,75999,
2022-09-23,Make-up,Foundation,2,135290,NOT_USED,270580,
2022-09-23,Make-up,Highlighter,3,33000,NOT_USED,99000,
2022-09-23,Medicine,Obat Lainnya,2,72500,GRATIS_ONGKIR,145000,140000
2022-09-23,Medicine,Obat Bayi,2,159600,GRATIS_ONGKIR,319200,314200
2022-09-23,Fashion Wanita,Jacket Wanita,1,62400,GRATIS_ONGKIR,62400,57400
2022-09-23,Fashion Pria,Coat Pria,2,193800,GRATIS_ONGKIR,387600,382600
2022-09-23,Medicine,Obat Sakit Kepala & Demam,1,8622,NOT_USED,8622,
2022-09-23,Fashion Wanita,Cardigan Wanita,3,50000,NOT_USED,150000,
2022-09-23,Electronics,Mesin Kasir,3,898000,GRATIS_ONGKIR,2694000,2689000
2022-09-23,Fashion Pria,Sweater Pria,3,76000,NOT_USED,228000,
2022-09-23,Make-up,Setting Spray,2,66900,GRATIS_ONGKIR,133800,128800
2022-09-23,Kitchen Equipment,Timbangan Dapur,1,218000,NOT_USED,218000,
2022-09-23,Kitchen Equipment,Regulator & Penghemat Gas,3,65500,GRATIS_ONGKIR,196500,191500
2022-09-23,Fashion Pria,Vest Pria,2,260000,NOT_USED,520000,
2022-09-23,Medicine,Obat Sakit Kepala & Demam,3,7000,NOT_USED,21000,
2022-09-23,Fashion Wanita,Jacket Wanita,2,358000,GRATIS_ONGKIR,716000,711000
2022-09-23,Fashion Pria,Hoodie  Pria,2,65000,GRATIS_ONGKIR,130000,125000
2022-09-23,Medicine,Obat Herbal,2,65873,NOT_USED,131746,
2022-09-23,Fashion Wanita,Jacket Wanita,3,358000,NOT_USED,1074000,
2022-09-23,Fashion Pria,Sweater Pria,3,60000,GRATIS_ONGKIR,180000,175000
2022-09-23,Make-up,CC Cream,2,165000,GRATIS_ONGKIR,330000,325000
2022-09-23,Fashion Wanita,Hoodie Wanita,1,141000,GRATIS_ONGKIR,141000,136000
2022-09-23,Make-up,Highlighter,3,33000,GRATIS_ONGKIR,99000,94000
2022-09-23,Fashion Pria,Vest Pria,2,260000,GRATIS_ONGKIR,520000,515000
2022-09-23,Electronics,Mesin Jilid,2,41990,NOT_USED,83980,
2022-09-23,Electronics,Mesin Hitung Uang,2,1099900,NOT_USED,2199800,
2022-09-23,Medicine,Obat Herbal,3,230000,GRATIS_ONGKIR,690000,685000
2022-09-23,Make-up,Concealer & Color Corrector,2,22900,NOT_USED,45800,
